rel,style,group,s_top1_fg_max,s_top1_fg_p75,s_top1_fg_mean,s_top1_all_max,s_top1_all_p75,s_top1_all_mean,s_top5_fg_max,s_top5_fg_p75,s_top5_fg_mean,s_top5_all_max,s_top5_all_p75,s_top5_all_mean,s_hist_max,s_hist_p75,s_hist_mean
基础款/5675.mp4,基础款,bad,0.65789794921875,0.63592529296875,0.6063727624714375,0.6468331217765808,0.6279296725988388,0.6215493343770504,0.6426937580108643,0.621048778295517,0.5697984397411346,0.6200920343399048,0.6042929291725159,0.5892742313444614,0.43448275862068964,0.40236864763098407,0.36021972194410556
基础款/5726.mp4,基础款,bad,0.48504638671875,0.4698333740234375,0.4625835418701172,0.500244140625,0.4853210374712944,0.4768208097666502,0.41798126697540283,0.4118698313832283,0.40332221053540707,0.43567970395088196,0.43417178839445114,0.42493730410933495,0.41349837901562037,0.39790254445426865,0.37971008601210743
基础款/5764.mp4,基础款,bad,0.4998779296875,0.46407318115234375,0.43547630310058594,0.5290876030921936,0.5101797729730606,0.5040065161883831,0.42819884419441223,0.396096371114254,0.3867699932307005,0.4730188846588135,0.462335929274559,0.45273343473672867,0.39476813317479187,0.3816695921333258,0.35973331068455916
花花款/5784.mp4,花花款,bad,0.5726841688156128,0.564915269613266,0.5566046573221684,0.5809151530265808,0.570421501994133,0.5664476677775383,0.5361453294754028,0.5255143940448761,0.5226419791579247,0.5495426058769226,0.543589860200882,0.5400417521595955,0.5583652618135376,0.44776500638569605,0.4148160399795681
甜品款/5856.mp4,甜品款,bad,0.50482177734375,0.48613739013671875,0.45629092678427696,0.4927106499671936,0.481170654296875,0.4713875912129879,0.465878427028656,0.4493146613240242,0.41249846294522285,0.4560726284980774,0.4481102526187897,0.4364884328097105,0.583397190293742,0.5325387388407602,0.4673192889156028
甜品款/5883.mp4,甜品款,bad,0.49837979674339294,0.47915926575660706,0.4733954668045044,0.4985177218914032,0.4834333211183548,0.47823224775493145,0.45730704069137573,0.449693463742733,0.4458346087485552,0.4628511369228363,0.45304422825574875,0.449746523052454,0.5788018433179724,0.5585556372159541,0.5467313364444777
基础款/5896.mp4,基础款,bad,0.50732421875,0.4877471923828125,0.4832750055938959,0.5027378797531128,0.4920436441898346,0.48832484893500805,0.4664171040058136,0.4557286277413368,0.44041344337165356,0.4627685546875,0.4555870443582535,0.45176292955875397,0.5356718192627823,0.502951309491143,0.4618070000858348
甜品款/5913.mp4,甜品款,bad,0.43304443359375,0.4173431396484375,0.4083595275878906,0.4386509358882904,0.4336373507976532,0.43130057118833065,0.4008556604385376,0.38667871803045273,0.3789020385593176,0.4094884395599365,0.40447817742824554,0.4022867511957884,0.5671322045070655,0.5267849629561877,0.45453552585034884
基础款/5930.mp4,基础款,bad,0.528839111328125,0.5159378051757812,0.5002504084259272,0.5391322374343872,0.534968763589859,0.5287312045693398,0.46849334239959717,0.4601697325706482,0.4468097537755966,0.4988834261894226,0.49592142552137375,0.4923890084028244,0.5308829101932551,0.509406621475587,0.49335390264269574
森林款/5954.mp4,森林款,bad,0.493621826171875,0.4736066535115242,0.463163647800684,0.5215889811515808,0.510240837931633,0.5068065114319324,0.4614083468914032,0.40823994576931,0.40681605599820614,0.4869169294834137,0.4803224503993988,0.4753083623945713,0.5791291546345054,0.4900391074304118,0.4641846839253524
甜品款/5966.mp4,甜品款,bad,0.46624755859375,0.4515747055411339,0.4371217992156744,0.5361328125,0.4688284769654274,0.45382908545434475,0.4006890058517456,0.38288430124521255,0.3797846846282482,0.4632568359375,0.42041195183992386,0.398275937885046,0.606597999701448,0.5636179236584915,0.5005124338977596
森林款/5989.mp4,森林款,bad,0.5911865234375,0.5746612548828125,0.5698394775390625,0.6007603406906128,0.5925859659910202,0.5856813676655293,0.5444097518920898,0.5300993323326111,0.5239757560193539,0.5574089288711548,0.5538572520017624,0.5461737662553787,0.541543513957307,0.5021100518090709,0.4866965681602275
基础款/6009.mp4,基础款,bad,0.4770751893520355,0.46593018621206284,0.46228637732565403,0.49609375,0.4821254163980484,0.47638266161084175,0.4396350383758545,0.43402040749788284,0.4302351027727127,0.4550565779209137,0.44560960680246353,0.4407983683049679,0.3883962780514505,0.37654013329469715,0.3639241919338268
基础款/6039.mp4,基础款,bad,0.5118408203125,0.5031127780675888,0.4944686871021986,0.5302909016609192,0.4875008836388588,0.482715068385005,0.4778808653354645,0.4731161892414093,0.4668176919221878,0.4801420271396637,0.4578525200486183,0.45248928666114807,0.2947368421052632,0.2267658145206987,0.2178260149515621
