stem,det_rate,area_mean,area_cv,area_max_ratio,c_cons_min,c_cons_bot3,c_cons_mean,c_cons_std,c_self_min,c_self_std,c_first_last
92ea83f16b9ff11179316888cfcf2e3c,1.0,0.18202422559261322,0.02768806740641594,1.1035847663879395,0.9566411972045898,0.973862886428833,0.9892756938934326,0.010075121186673641,0.9623841643333435,0.008973709307610989,0.9862800240516663
cd840a25cb823f077345bc654558ba79,1.0,0.062448471784591675,0.139415442943573,1.7586559057235718,0.7773261070251465,0.8425369262695312,0.9550410509109497,0.06915248185396194,0.8103660941123962,0.04214320704340935,0.952174186706543
b3948582411dbe9a2a65ddd76f1c1323,1.0,0.16351625323295593,0.0033632004633545876,1.0111026763916016,0.9890922904014587,0.9902181029319763,0.9946621656417847,0.0025749008636921644,0.9831261038780212,0.003664119867607951,0.9752804040908813
05ed65a4e70a08dcec64290091e8eeed,1.0,0.2827777862548828,0.27295780181884766,4.077724933624268,0.8103216290473938,0.9269574284553528,0.978060781955719,0.04491504281759262,0.8255933523178101,0.05164440721273422,0.7486275434494019
54b96f25a451b83de9a02e9d3d958c28,1.0,0.07967309653759003,0.028807073831558228,1.1110433340072632,0.9426966905593872,0.962505042552948,0.9797974228858948,0.013107283972203732,0.973827600479126,0.00478593772277236,0.9552353620529175
a3d19fe7488507fd342d7a8443e3be1c,1.0,0.06109720841050148,0.3125779628753662,2.6858272552490234,0.8800569772720337,0.9102356433868408,0.9617334008216858,0.03136192634701729,0.929343581199646,0.01262395828962326,0.9255685806274414
137d8a7c0dc7b6999e9bb8284e03f0eb,1.0,0.022004839032888412,1.275573968887329,9.637772560119629,0.7439252734184265,0.7706167101860046,0.9127697348594666,0.0831322968006134,0.860296368598938,0.03818390890955925,0.9754946827888489
8e7b377f8ecae7e59fd9b3521820a093,1.0,0.090233713388443,0.04386615753173828,1.1663237810134888,0.9327378869056702,0.940971851348877,0.9677154421806335,0.016313347965478897,0.9536277055740356,0.008552925661206245,0.963225245475769
631ae42f3bba5a14f66122009e896a0e,1.0,0.07843923568725586,0.2242278754711151,7.388540744781494,0.7223051190376282,0.8041269183158875,0.9387199282646179,0.08316881209611893,0.7630825042724609,0.053212668746709824,0.9257327914237976
71620e287d0a0863e0676536fccc73fa,1.0,0.09166277945041656,0.05323467776179314,1.2106866836547852,0.9624738097190857,0.9645459651947021,0.9811200499534607,0.009712150320410728,0.9646519422531128,0.007165221031755209,0.9421523809432983
