rel,style,group,s_top1_fg_max,s_top1_fg_p75,s_top1_fg_mean,s_top1_all_max,s_top1_all_p75,s_top1_all_mean,s_top5_fg_max,s_top5_fg_p75,s_top5_fg_mean,s_top5_all_max,s_top5_all_p75,s_top5_all_mean,s_hist_max,s_hist_p75,s_hist_mean
森林款/6727.mp4,森林款,bad,0.7111467719078064,0.6892525851726532,0.6874825581908226,0.7520926594734192,0.7436894178390503,0.7361155971884727,0.6721462607383728,0.6593373715877533,0.6522908434271812,0.7103666663169861,0.7006346881389618,0.6984629929065704,0.724082403242823,0.6979100529100529,0.661334788954729
森林款/6776.mp4,森林款,bad,0.724609375,0.6448189616203308,0.6297235637903214,0.7268589735031128,0.6563589721918106,0.6479241512715816,0.6880460977554321,0.6205540895462036,0.5912128612399101,0.7002527713775635,0.6350061595439911,0.6182421520352364,0.7569786535303776,0.6304646821888201,0.6118115002434374
森林款/6874.mp4,森林款,bad,0.7750244140625,0.7082901000976562,0.7022021152079105,0.7775617241859436,0.7123718410730362,0.7149816229939461,0.7431369423866272,0.6430852115154266,0.6387671828269958,0.753532886505127,0.679393082857132,0.6820144578814507,0.9268965517241379,0.4863944022683618,0.49058028960710165
森林款/6903.mp4,森林款,bad,0.8174285888671875,0.7857137471437454,0.7483280748128891,0.82037353515625,0.8163779079914093,0.7900761216878891,0.7549932599067688,0.7109427899122238,0.6790026985108852,0.7868203520774841,0.7696977406740189,0.7388780266046524,0.8786717752234994,0.6635530714049106,0.655111322247964
森林款/6924.mp4,森林款,bad,0.7581438422203064,0.7492319941520691,0.7465882115066051,0.7728184461593628,0.7700565755367279,0.7678871192038059,0.7000066637992859,0.6967252045869827,0.6948752105236053,0.741462230682373,0.7384930700063705,0.7372464537620544,0.5952629745733194,0.5818169807468262,0.5697242180708422
森林款/7002.mp4,森林款,bad,0.7495795488357544,0.7414550632238388,0.7356841042637825,0.7516654133796692,0.7446681261062622,0.7430261895060539,0.7183701992034912,0.7137165814638138,0.7073611281812191,0.7221715450286865,0.7192728370428085,0.7172578871250153,0.8044380587484037,0.7837770107179844,0.7057648398177626
森林款/7251.mp4,森林款,bad,0.7057408094406128,0.6916852444410324,0.6815323568880558,0.7100132703781128,0.6988307386636734,0.6949833482503891,0.6648288369178772,0.6466874182224274,0.6352424286305904,0.6802619695663452,0.6647132337093353,0.6596289202570915,0.6004597701149426,0.5253544656243306,0.4859374303995744
森林款/7300.mp4,森林款,bad,0.7888590693473816,0.7636152058839798,0.7330718077719212,0.8132672905921936,0.8007180392742157,0.7670271769165993,0.727294921875,0.6898056119680405,0.665643822401762,0.7988765835762024,0.7706227004528046,0.7320157214999199,0.9720853858784892,0.8382594417077176,0.6259562115120973
森林款/7444.mp4,森林款,bad,0.790283203125,0.7866744995117188,0.7748355865478516,0.7959246039390564,0.7924129068851471,0.7895322628319263,0.7248981595039368,0.7024590820074081,0.6897976584732533,0.7613507509231567,0.755279541015625,0.7515197023749352,0.6282503192848021,0.5423850574712643,0.5201860738350037
森林款/5954.mp4,森林款,bad,0.7572784423828125,0.6513933390378952,0.6538566872477531,0.7945731282234192,0.7778015285730362,0.7725601233541965,0.6794346570968628,0.6126436293125153,0.6081501469016075,0.7662855982780457,0.745653510093689,0.7429027631878853,0.9073098918521036,0.4518283440697234,0.46323601067345577
